what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1448981070742
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981073483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981075418
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1448981075532
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981082198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981082402
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1448981093649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981097134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981098127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981098193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981098301
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1448981098315
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1448981126823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981144617
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981144849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981146548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981146714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981150527
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981151460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981152986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981154086
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981154145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981154262
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1448981154277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981166734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981168318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981168382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981174568
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1448981180750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981205747
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981206730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981208383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981209385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981209454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981209549
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1448981209562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981221898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981223343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981223417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981224211
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1448981242502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1448981256219
activated,view,es.ucm.gaia.colibristudio.ViewSimilarity,1.0.0,"colibristudio.similarityconfig.views.SimilarityConfigView",1448981331891
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981332890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981334786
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981337658
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981338895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981338957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981340403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981343254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981344301
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981353703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981355143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981355245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981357450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981357488
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981361189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981361223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981363165
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981363194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981367569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981367601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981371746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981371778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981378317
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981378342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981383458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981383486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981386807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981386834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981389037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981389084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981391216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981391250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981393933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981393965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981395182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981395205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981396665
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981396691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981397877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981397902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981399221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981402107
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981421488
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981423942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981425767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981427726
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981428703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981436417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448981438383
error,log,,,"Unhandled event loop exception",1448981449100
error,log,,,"Unhandled event loop exception",1448981449110
error,log,,,"Unhandled event loop exception",1448981449467
error,log,,,"Unhandled event loop exception",1448981449470
error,log,,,"Unhandled event loop exception",1448981449472
error,log,,,"Unhandled event loop exception",1448981449537
error,log,,,"Unhandled event loop exception",1448981449539
error,log,,,"Unhandled event loop exception",1448981449577
error,log,,,"Error occurred during status handling",1448981449581
error,log,,,"An internal error has occurred.",1448981449594
error,log,,,"An unexpected exception was thrown.",1448981449595
error,log,,,"An internal error has occurred.",1448981449602
error,log,,,"An internal error has occurred.",1448981449637
error,log,,,"Error occurred during status handling",1448981449638
error,log,,,"An internal error has occurred.",1448981449638
error,log,,,"Unhandled event loop exception",1448981449738
error,log,,,"Unhandled event loop exception",1448981449739
error,log,,,"Unhandled event loop exception",1448981449741
error,log,,,"Unhandled event loop exception",1448981449770
activated,perspective,es.ucm.gaia.colibristudio.PerspectiveColibriStudio,,"jcolibriperspective.perspectives.CBRPerspective",1449162332732
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1449162332733
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1449162332733
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1449162332734
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1449162332735
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1449162332736
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1449162332737
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1449162332738
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1449162332738
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1449162332739
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1449162332740
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1449162332741
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1449162332742
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1449162332743
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1449162332744
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1449162332745
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1449162332745
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1449162332746
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1449162332746
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1449162332746
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1449162332747
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1449162332747
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1449162332748
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1449162332748
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1449162332749
