what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448980457567
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448980473434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448980473460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448980477497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448980477522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448980481277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448980481303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448980485648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448980485678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448980490110
